OMRÅDE;BEVOKSNING;TID;INDHOLD
Rødby;Andre ædelgranarter;1990;7,2
Rødby;Andre ædelgranarter;2000;14,0
Rødby;Andre nåletræarter;1990;17,9
Rødby;Andre nåletræarter;2000;11,6
Rønnede;Skovareal i alt;1990;2404,1
Rønnede;Skovareal i alt;2000;2919,0
Rønnede;Hjælpearealer;1990;94,6
Rønnede;Hjælpearealer;2000;51,9
Rønnede;Skovbevokset areal i alt;1990;2309,5
Rønnede;Skovbevokset areal i alt;2000;2867,1
Rønnede;Midlertidig ubevokset;1990;27,0
Rønnede;Midlertidig ubevokset;2000;48,3
Rønnede;Løvtræer, areal i alt;1990;1517,2
Rønnede;Løvtræer, areal i alt;2000;1872,5
Rønnede;Bøg;1990;817,6
Rønnede;Bøg;2000;952,2
Rønnede;Eg;1990;457,0
Rønnede;Eg;2000;613,9
Rønnede;Ask;1990;92,6
Rønnede;Ask;2000;116,0
Rønnede;Ær (Ahorn);1990;72,8
Rønnede;Ær (Ahorn);2000;79,1
Rønnede;Andre løvtræarter;1990;77,2
Rønnede;Andre løvtræarter;2000;111,3
Rønnede;Nåletræer i alt;1990;765,3
Rønnede;Nåletræer i alt;2000;946,3
Rønnede;Rødgran;1990;567,3
Rønnede;Rødgran;2000;586,0
Rønnede;Sitkagran mv.;1990;53,3
Rønnede;Sitkagran mv.;2000;58,4
Rønnede;Nobilis;1990;21,3
Rønnede;Nobilis;2000;47,2
Rønnede;Nordmannsgran;1990;69,0
Rønnede;Nordmannsgran;2000;151,0
Rønnede;Andre ædelgranarter;1990;28,4
Rønnede;Andre ædelgranarter;2000;31,4
Rønnede;Andre nåletræarter;1990;26,0
Rønnede;Andre nåletræarter;2000;72,3
Sakskøbing;Skovareal i alt;1990;2869,3
Sakskøbing;Skovareal i alt;2000;2905,4
Sakskøbing;Hjælpearealer;1990;243,1
Sakskøbing;Hjælpearealer;2000;165,9
Sakskøbing;Skovbevokset areal i alt;1990;2626,2
Sakskøbing;Skovbevokset areal i alt;2000;2739,5
Sakskøbing;Midlertidig ubevokset;1990;36,7
Sakskøbing;Midlertidig ubevokset;2000;48,0
Sakskøbing;Løvtræer, areal i alt;1990;1801,5
Sakskøbing;Løvtræer, areal i alt;2000;1996,4
Sakskøbing;Bøg;1990;904,2
Sakskøbing;Bøg;2000;915,7
Sakskøbing;Eg;1990;401,8
Sakskøbing;Eg;2000;503,2
Sakskøbing;Ask;1990;139,1
Sakskøbing;Ask;2000;218,7
Sakskøbing;Ær (Ahorn);1990;86,9
Sakskøbing;Ær (Ahorn);2000;92,3
Sakskøbing;Andre løvtræarter;1990;269,5
Sakskøbing;Andre løvtræarter;2000;266,5
Sakskøbing;Nåletræer i alt;1990;788,0
Sakskøbing;Nåletræer i alt;2000;695,1
Sakskøbing;Rødgran;1990;392,3
Sakskøbing;Rødgran;2000;283,2
Sakskøbing;Sitkagran mv.;1990;98,6
Sakskøbing;Sitkagran mv.;2000;89,2
Sakskøbing;Nobilis;1990;13,6
Sakskøbing;Nobilis;2000;22,5
Sakskøbing;Nordmannsgran;1990;112,1
Sakskøbing;Nordmannsgran;2000;148,8
Sakskøbing;Andre ædelgranarter;1990;48,1
Sakskøbing;Andre ædelgranarter;2000;60,7
Sakskøbing;Andre nåletræarter;1990;123,3
Sakskøbing;Andre nåletræarter;2000;90,7
Stevns;Skovareal i alt;1990;1332,3
Stevns;Skovareal i alt;2000;1386,9
Stevns;Hjælpearealer;1990;59,5
Stevns;Hjælpearealer;2000;41,0
Stevns;Skovbevokset areal i alt;1990;1272,8
Stevns;Skovbevokset areal i alt;2000;1345,9
Stevns;Midlertidig ubevokset;1990;4,8
Stevns;Midlertidig ubevokset;2000;13,5
Stevns;Løvtræer, areal i alt;1990;939,2
Stevns;Løvtræer, areal i alt;2000;974,3
Stevns;Bøg;1990;463,9
Stevns;Bøg;2000;438,7
Stevns;Eg;1990;199,0
Stevns;Eg;2000;241,9
Stevns;Ask;1990;66,5
Stevns;Ask;2000;87,2
Stevns;Ær (Ahorn);1990;168,8
Stevns;Ær (Ahorn);2000;164,7
Stevns;Andre løvtræarter;1990;41,0
Stevns;Andre løvtræarter;2000;41,8
Stevns;Nåletræer i alt;1990;328,8
Stevns;Nåletræer i alt;2000;358,1
Stevns;Rødgran;1990;209,9
Stevns;Rødgran;2000;186,7
Stevns;Sitkagran mv.;1990;45,3
Stevns;Sitkagran mv.;2000;34,2
Stevns;Nobilis;1990;2,4
Stevns;Nobilis;2000;8,7
Stevns;Nordmannsgran;1990;27,5
Stevns;Nordmannsgran;2000;71,7
Stevns;Andre ædelgranarter;1990;13,6
Stevns;Andre ædelgranarter;2000;9,4
Stevns;Andre nåletræarter;1990;30,1
Stevns;Andre nåletræarter;2000;47,4
Stubbekøbing;Skovareal i alt;1990;2108,0
Stubbekøbing;Skovareal i alt;2000;2139,0
Stubbekøbing;Hjælpearealer;1990;114,0
Stubbekøbing;Hjælpearealer;2000;56,9
Stubbekøbing;Skovbevokset areal i alt;1990;1994,0
Stubbekøbing;Skovbevokset areal i alt;2000;2082,1
Stubbekøbing;Midlertidig ubevokset;1990;4,9
Stubbekøbing;Midlertidig ubevokset;2000;0,0
Stubbekøbing;Løvtræer, areal i alt;1990;1591,3
Stubbekøbing;Løvtræer, areal i alt;2000;1671,4
Stubbekøbing;Bøg;1990;876,8
Stubbekøbing;Bøg;2000;835,4
Stubbekøbing;Eg;1990;341,5
Stubbekøbing;Eg;2000;362,3
Stubbekøbing;Ask;1990;112,3
Stubbekøbing;Ask;2000;126,9
Stubbekøbing;Ær (Ahorn);1990;100,3
Stubbekøbing;Ær (Ahorn);2000;110,3
Stubbekøbing;Andre løvtræarter;1990;160,4
Stubbekøbing;Andre løvtræarter;2000;236,5
Stubbekøbing;Nåletræer i alt;1990;397,8
Stubbekøbing;Nåletræer i alt;2000;410,7
Stubbekøbing;Rødgran;1990;155,1
Stubbekøbing;Rødgran;2000;134,1
Stubbekøbing;Sitkagran mv.;1990;112,1
Stubbekøbing;Sitkagran mv.;2000;110,3
Stubbekøbing;Nobilis;1990;7,0
Stubbekøbing;Nobilis;2000;5,5
Stubbekøbing;Nordmannsgran;1990;41,2
Stubbekøbing;Nordmannsgran;2000;78,5
Stubbekøbing;Andre ædelgranarter;1990;11,0
Stubbekøbing;Andre ædelgranarter;2000;13,6
Stubbekøbing;Andre nåletræarter;1990;71,4
Stubbekøbing;Andre nåletræarter;2000;68,7
Suså;Skovareal i alt;1990;1567,7
Suså;Skovareal i alt;2000;1633,1
Suså;Hjælpearealer;1990;56,6
Suså;Hjælpearealer;2000;24,3
Suså;Skovbevokset areal i alt;1990;1511,1
Suså;Skovbevokset areal i alt;2000;1608,8
Suså;Midlertidig ubevokset;1990;21,7
Suså;Midlertidig ubevokset;2000;29,0
Suså;Løvtræer, areal i alt;1990;919,8
Suså;Løvtræer, areal i alt;2000;1047,9
Suså;Bøg;1990;563,8
Suså;Bøg;2000;539,6
Suså;Eg;1990;99,8
Suså;Eg;2000;128,0
Suså;Ask;1990;81,6
Suså;Ask;2000;106,2
Suså;Ær (Ahorn);1990;73,8
Suså;Ær (Ahorn);2000;101,5
Suså;Andre løvtræarter;1990;100,8
Suså;Andre løvtræarter;2000;172,6
Suså;Nåletræer i alt;1990;569,6
Suså;Nåletræer i alt;2000;531,9
Suså;Rødgran;1990;324,8
Suså;Rødgran;2000;268,7
Suså;Sitkagran mv.;1990;85,6
Suså;Sitkagran mv.;2000;80,4
Suså;Nobilis;1990;54,0
Suså;Nobilis;2000;68,5
Suså;Nordmannsgran;1990;50,1
Suså;Nordmannsgran;2000;61,6
Suså;Andre ædelgranarter;1990;13,6
Suså;Andre ædelgranarter;2000;24,0
Suså;Andre nåletræarter;1990;41,5
Suså;Andre nåletræarter;2000;28,7
Sydfalster;Skovareal i alt;1990;600,8
Sydfalster;Skovareal i alt;2000;639,9
Sydfalster;Hjælpearealer;1990;28,6
Sydfalster;Hjælpearealer;2000;17,5
Sydfalster;Skovbevokset areal i alt;1990;572,2
Sydfalster;Skovbevokset areal i alt;2000;622,4
Sydfalster;Midlertidig ubevokset;1990;2,2
Sydfalster;Midlertidig ubevokset;2000;19,8
Sydfalster;Løvtræer, areal i alt;1990;219,4
Sydfalster;Løvtræer, areal i alt;2000;235,1
Sydfalster;Bøg;1990;92,4
Sydfalster;Bøg;2000;78,4
Sydfalster;Eg;1990;32,3
Sydfalster;Eg;2000;49,3
Sydfalster;Ask;1990;8,4
Sydfalster;Ask;2000;19,7
Sydfalster;Ær (Ahorn);1990;14,9
Sydfalster;Ær (Ahorn);2000;21,9
Sydfalster;Andre løvtræarter;1990;71,4
Sydfalster;Andre løvtræarter;2000;65,8
Sydfalster;Nåletræer i alt;1990;350,6
Sydfalster;Nåletræer i alt;2000;367,5
Sydfalster;Rødgran;1990;79,1
Sydfalster;Rødgran;2000;71,7
Sydfalster;Sitkagran mv.;1990;113,0
Sydfalster;Sitkagran mv.;2000;85,3
Sydfalster;Nobilis;1990;5,2
Sydfalster;Nobilis;2000;6,6
Sydfalster;Nordmannsgran;1990;14,8
Sydfalster;Nordmannsgran;2000;30,8
Sydfalster;Andre ædelgranarter;1990;3,6
Sydfalster;Andre ædelgranarter;2000;5,2
Sydfalster;Andre nåletræarter;1990;134,9
Sydfalster;Andre nåletræarter;2000;167,9
Vordingborg;Skovareal i alt;1990;1409,7
Vordingborg;Skovareal i alt;2000;1739,5
Vordingborg;Hjælpearealer;1990;57,7
Vordingborg;Hjælpearealer;2000;66,5
Vordingborg;Skovbevokset areal i alt;1990;1352,0
Vordingborg;Skovbevokset areal i alt;2000;1673,0
Vordingborg;Midlertidig ubevokset;1990;19,8
Vordingborg;Midlertidig ubevokset;2000;16,6
Vordingborg;Løvtræer, areal i alt;1990;835,1
Vordingborg;Løvtræer, areal i alt;2000;912,2
Vordingborg;Bøg;1990;459,0
Vordingborg;Bøg;2000;460,4
Vordingborg;Eg;1990;110,5
Vordingborg;Eg;2000;151,6
Vordingborg;Ask;1990;94,6
Vordingborg;Ask;2000;110,2
Vordingborg;Ær (Ahorn);1990;57,8
Vordingborg;Ær (Ahorn);2000;125,7
Vordingborg;Andre løvtræarter;1990;113,2
Vordingborg;Andre løvtræarter;2000;64,3
Vordingborg;Nåletræer i alt;1990;497,1
Vordingborg;Nåletræer i alt;2000;744,2
Vordingborg;Rødgran;1990;271,7
Vordingborg;Rødgran;2000;221,6
Vordingborg;Sitkagran mv.;1990;22,2
Vordingborg;Sitkagran mv.;2000;76,3
Vordingborg;Nobilis;1990;61,5
Vordingborg;Nobilis;2000;71,2
Vordingborg;Nordmannsgran;1990;100,9
Vordingborg;Nordmannsgran;2000;322,9
Vordingborg;Andre ædelgranarter;1990;9,0
Vordingborg;Andre ædelgranarter;2000;3,7
Vordingborg;Andre nåletræarter;1990;31,8
Vordingborg;Andre nåletræarter;2000;48,5
Bornholm (excl. Christiansø);Skovareal i alt;1990;10297,6
Bornholm (excl. Christiansø);Skovareal i alt;2000;11102,9
Bornholm (excl. Christiansø);Hjælpearealer;1990;526,9
Bornholm (excl. Christiansø);Hjælpearealer;2000;247,3
Bornholm (excl. Christiansø);Skovbevokset areal i alt;1990;9770,7
Bornholm (excl. Christiansø);Skovbevokset areal i alt;2000;10855,6
Bornholm (excl. Christiansø);Midlertidig ubevokset;1990;59,7
Bornholm (excl. Christiansø);Midlertidig ubevokset;2000;78,9
Bornholm (excl. Christiansø);Løvtræer, areal i alt;1990;3846,2
Bornholm (excl. Christiansø);Løvtræer, areal i alt;2000;4856,4
Bornholm (excl. Christiansø);Bøg;1990;738,0
Bornholm (excl. Christiansø);Bøg;2000;841,6
Bornholm (excl. Christiansø);Eg;1990;693,2
Bornholm (excl. Christiansø);Eg;2000;978,8
Bornholm (excl. Christiansø);Ask;1990;566,0
Bornholm (excl. Christiansø);Ask;2000;857,0
Bornholm (excl. Christiansø);Ær (Ahorn);1990;87,0
Bornholm (excl. Christiansø);Ær (Ahorn);2000;81,4
Bornholm (excl. Christiansø);Andre løvtræarter;1990;1762,0
Bornholm (excl. Christiansø);Andre løvtræarter;2000;2097,6
Bornholm (excl. Christiansø);Nåletræer i alt;1990;5864,8
Bornholm (excl. Christiansø);Nåletræer i alt;2000;5920,3
Bornholm (excl. Christiansø);Rødgran;1990;4276,3
Bornholm (excl. Christiansø);Rødgran;2000;4111,9
Bornholm (excl. Christiansø);Sitkagran mv.;1990;282,0
Bornholm (excl. Christiansø);Sitkagran mv.;2000;276,2
Bornholm (excl. Christiansø);Nobilis;1990;121,1
Bornholm (excl. Christiansø);Nobilis;2000;142,2
Bornholm (excl. Christiansø);Nordmannsgran;1990;114,7
Bornholm (excl. Christiansø);Nordmannsgran;2000;321,1
Bornholm (excl. Christiansø);Andre ædelgranarter;1990;39,6
Bornholm (excl. Christiansø);Andre ædelgranarter;2000;37,6
Bornholm (excl. Christiansø);Andre nåletræarter;1990;1031,1
Bornholm (excl. Christiansø);Andre nåletræarter;2000;1031,3
Allinge-Gudhjem (- 2002);Skovareal i alt;1990;2366,9
Allinge-Gudhjem (- 2002);Skovareal i alt;2000;2720,1
Allinge-Gudhjem (- 2002);Hjælpearealer;1990;123,7
Allinge-Gudhjem (- 2002);Hjælpearealer;2000;56,2
Allinge-Gudhjem (- 2002);Skovbevokset areal i alt;1990;2243,2
Allinge-Gudhjem (- 2002);Skovbevokset areal i alt;2000;2663,9
Allinge-Gudhjem (- 2002);Midlertidig ubevokset;1990;18,6
Allinge-Gudhjem (- 2002);Midlertidig ubevokset;2000;16,0
Allinge-Gudhjem (- 2002);Løvtræer, areal i alt;1990;1234,5
Allinge-Gudhjem (- 2002);Løvtræer, areal i alt;2000;1612,6
Allinge-Gudhjem (- 2002);Bøg;1990;178,8
Allinge-Gudhjem (- 2002);Bøg;2000;189,9
Allinge-Gudhjem (- 2002);Eg;1990;268,7
Allinge-Gudhjem (- 2002);Eg;2000;394,4
Allinge-Gudhjem (- 2002);Ask;1990;251,6
Allinge-Gudhjem (- 2002);Ask;2000;393,8
Allinge-Gudhjem (- 2002);Ær (Ahorn);1990;32,1
Allinge-Gudhjem (- 2002);Ær (Ahorn);2000;19,1
Allinge-Gudhjem (- 2002);Andre løvtræarter;1990;503,3
Allinge-Gudhjem (- 2002);Andre løvtræarter;2000;615,4
Allinge-Gudhjem (- 2002);Nåletræer i alt;1990;990,1
Allinge-Gudhjem (- 2002);Nåletræer i alt;2000;1035,3
Allinge-Gudhjem (- 2002);Rødgran;1990;738,6
Allinge-Gudhjem (- 2002);Rødgran;2000;743,5
Allinge-Gudhjem (- 2002);Sitkagran mv.;1990;46,9
Allinge-Gudhjem (- 2002);Sitkagran mv.;2000;63,1
Allinge-Gudhjem (- 2002);Nobilis;1990;22,6
Allinge-Gudhjem (- 2002);Nobilis;2000;18,5
Allinge-Gudhjem (- 2002);Nordmannsgran;1990;34,5
Allinge-Gudhjem (- 2002);Nordmannsgran;2000;104,6
Allinge-Gudhjem (- 2002);Andre ædelgranarter;1990;6,0
Allinge-Gudhjem (- 2002);Andre ædelgranarter;2000;5,0
Allinge-Gudhjem (- 2002);Andre nåletræarter;1990;141,5
Allinge-Gudhjem (- 2002);Andre nåletræarter;2000;100,6
Hasle (- 2002);Skovareal i alt;1990;1198,6
Hasle (- 2002);Skovareal i alt;2000;1340,4
Hasle (- 2002);Hjælpearealer;1990;22,4
Hasle (- 2002);Hjælpearealer;2000;20,2
Hasle (- 2002);Skovbevokset areal i alt;1990;1176,2
Hasle (- 2002);Skovbevokset areal i alt;2000;1320,2
Hasle (- 2002);Midlertidig ubevokset;1990;4,1
Hasle (- 2002);Midlertidig ubevokset;2000;8,1
Hasle (- 2002);Løvtræer, areal i alt;1990;536,7
Hasle (- 2002);Løvtræer, areal i alt;2000;654,5
Hasle (- 2002);Bøg;1990;35,4
Hasle (- 2002);Bøg;2000;60,9
Hasle (- 2002);Eg;1990;64,2
Hasle (- 2002);Eg;2000;82,9
Hasle (- 2002);Ask;1990;126,5
Hasle (- 2002);Ask;2000;120,9
Hasle (- 2002);Ær (Ahorn);1990;17,5
Hasle (- 2002);Ær (Ahorn);2000;10,9
Hasle (- 2002);Andre løvtræarter;1990;293,1
Hasle (- 2002);Andre løvtræarter;2000;378,9
Hasle (- 2002);Nåletræer i alt;1990;635,4
Hasle (- 2002);Nåletræer i alt;2000;657,6
Hasle (- 2002);Rødgran;1990;371,1
Hasle (- 2002);Rødgran;2000;366,0
Hasle (- 2002);Sitkagran mv.;1990;39,9
Hasle (- 2002);Sitkagran mv.;2000;44,5
Hasle (- 2002);Nobilis;1990;14,1
Hasle (- 2002);Nobilis;2000;22,4
Hasle (- 2002);Nordmannsgran;1990;15,4
Hasle (- 2002);Nordmannsgran;2000;58,6
Hasle (- 2002);Andre ædelgranarter;1990;4,6
Hasle (- 2002);Andre ædelgranarter;2000;1,7
Hasle (- 2002);Andre nåletræarter;1990;190,3
Hasle (- 2002);Andre nåletræarter;2000;164,4
Nexø (- 2002);Skovareal i alt;1990;1852,0
Nexø (- 2002);Skovareal i alt;2000;2000,1
Nexø (- 2002);Hjælpearealer;1990;47,0
Nexø (- 2002);Hjælpearealer;2000;33,9
Nexø (- 2002);Skovbevokset areal i alt;1990;1805,0
Nexø (- 2002);Skovbevokset areal i alt;2000;1966,2
Nexø (- 2002);Midlertidig ubevokset;1990;14,5
Nexø (- 2002);Midlertidig ubevokset;2000;33,9
Nexø (- 2002);Løvtræer, areal i alt;1990;477,1
Nexø (- 2002);Løvtræer, areal i alt;2000;577,9
Nexø (- 2002);Bøg;1990;56,5
Nexø (- 2002);Bøg;2000;74,4
Nexø (- 2002);Eg;1990;36,9
Nexø (- 2002);Eg;2000;53,3
Nexø (- 2002);Ask;1990;64,4
Nexø (- 2002);Ask;2000;106,0
Nexø (- 2002);Ær (Ahorn);1990;11,2
Nexø (- 2002);Ær (Ahorn);2000;12,7
Nexø (- 2002);Andre løvtræarter;1990;308,1
Nexø (- 2002);Andre løvtræarter;2000;331,5
Nexø (- 2002);Nåletræer i alt;1990;1313,4
Nexø (- 2002);Nåletræer i alt;2000;1354,4
Nexø (- 2002);Rødgran;1990;979,9
Nexø (- 2002);Rødgran;2000;903,7
Nexø (- 2002);Sitkagran mv.;1990;87,8
Nexø (- 2002);Sitkagran mv.;2000;85,1
Nexø (- 2002);Nobilis;1990;26,9
Nexø (- 2002);Nobilis;2000;31,4
Nexø (- 2002);Nordmannsgran;1990;17,7
Nexø (- 2002);Nordmannsgran;2000;60,3
Nexø (- 2002);Andre ædelgranarter;1990;4,0
Nexø (- 2002);Andre ædelgranarter;2000;3,2
Nexø (- 2002);Andre nåletræarter;1990;197,1
Nexø (- 2002);Andre nåletræarter;2000;270,7
Rønne (- 2002);Skovareal i alt;1990;599,6
Rønne (- 2002);Skovareal i alt;2000;613,3
Rønne (- 2002);Hjælpearealer;1990;27,2
Rønne (- 2002);Hjælpearealer;2000;14,0
Rønne (- 2002);Skovbevokset areal i alt;1990;572,4
Rønne (- 2002);Skovbevokset areal i alt;2000;599,3
Rønne (- 2002);Midlertidig ubevokset;1990;9,0
Rønne (- 2002);Midlertidig ubevokset;2000;4,8
Rønne (- 2002);Løvtræer, areal i alt;1990;290,5
Rønne (- 2002);Løvtræer, areal i alt;2000;321,2
Rønne (- 2002);Bøg;1990;59,7
Rønne (- 2002);Bøg;2000;68,8
Rønne (- 2002);Eg;1990;45,0
Rønne (- 2002);Eg;2000;50,3
Rønne (- 2002);Ask;1990;25,5
Rønne (- 2002);Ask;2000;35,6
Rønne (- 2002);Ær (Ahorn);1990;1,8
Rønne (- 2002);Ær (Ahorn);2000;1,1
Rønne (- 2002);Andre løvtræarter;1990;158,5
Rønne (- 2002);Andre løvtræarter;2000;165,4
Rønne (- 2002);Nåletræer i alt;1990;272,9
Rønne (- 2002);Nåletræer i alt;2000;273,3
Rønne (- 2002);Rødgran;1990;109,0
Rønne (- 2002);Rødgran;2000;99,7
Rønne (- 2002);Sitkagran mv.;1990;36,0
Rønne (- 2002);Sitkagran mv.;2000;36,7
Rønne (- 2002);Nobilis;1990;5,4
Rønne (- 2002);Nobilis;2000;6,2
Rønne (- 2002);Nordmannsgran;1990;3,0
Rønne (- 2002);Nordmannsgran;2000;7,8
Rønne (- 2002);Andre ædelgranarter;1990;0,0
Rønne (- 2002);Andre ædelgranarter;2000;0,0
Rønne (- 2002);Andre nåletræarter;1990;119,5
Rønne (- 2002);Andre nåletræarter;2000;122,9
Aakirkeby (- 2002);Skovareal i alt;1990;4280,5
Aakirkeby (- 2002);Skovareal i alt;2000;4429,0
Aakirkeby (- 2002);Hjælpearealer;1990;306,6
Aakirkeby (- 2002);Hjælpearealer;2000;123,0
Aakirkeby (- 2002);Skovbevokset areal i alt;1990;3973,9
Aakirkeby (- 2002);Skovbevokset areal i alt;2000;4306,0
Aakirkeby (- 2002);Midlertidig ubevokset;1990;13,5
Aakirkeby (- 2002);Midlertidig ubevokset;2000;16,1
Aakirkeby (- 2002);Løvtræer, areal i alt;1990;1307,4
Aakirkeby (- 2002);Løvtræer, areal i alt;2000;1690,2
Aakirkeby (- 2002);Bøg;1990;407,6
Aakirkeby (- 2002);Bøg;2000;447,6
Aakirkeby (- 2002);Eg;1990;278,4
Aakirkeby (- 2002);Eg;2000;397,9
Aakirkeby (- 2002);Ask;1990;98,0
Aakirkeby (- 2002);Ask;2000;200,7
Aakirkeby (- 2002);Ær (Ahorn);1990;24,4
Aakirkeby (- 2002);Ær (Ahorn);2000;37,6
Aakirkeby (- 2002);Andre løvtræarter;1990;499,0
Aakirkeby (- 2002);Andre løvtræarter;2000;606,4
Aakirkeby (- 2002);Nåletræer i alt;1990;2653,0
Aakirkeby (- 2002);Nåletræer i alt;2000;2599,7
Aakirkeby (- 2002);Rødgran;1990;2077,7
Aakirkeby (- 2002);Rødgran;2000;1999,0
Aakirkeby (- 2002);Sitkagran mv.;1990;71,4
Aakirkeby (- 2002);Sitkagran mv.;2000;46,8
Aakirkeby (- 2002);Nobilis;1990;52,1
Aakirkeby (- 2002);Nobilis;2000;63,7
Aakirkeby (- 2002);Nordmannsgran;1990;44,1
Aakirkeby (- 2002);Nordmannsgran;2000;89,8
Aakirkeby (- 2002);Andre ædelgranarter;1990;25,0
Aakirkeby (- 2002);Andre ædelgranarter;2000;27,7
Aakirkeby (- 2002);Andre nåletræarter;1990;382,7
Aakirkeby (- 2002);Andre nåletræarter;2000;372,7
Christiansø (Uden for Kommuner);Skovareal i alt;1990;0,0
Christiansø (Uden for Kommuner);Skovareal i alt;2000;0,0
Christiansø (Uden for Kommuner);Hjælpearealer;1990;0,0
Christiansø (Uden for Kommuner);Hjælpearealer;2000;0,0
Christiansø (Uden for Kommuner);Skovbevokset areal i alt;1990;0,0
Christiansø (Uden for Kommuner);Skovbevokset areal i alt;2000;0,0
Christiansø (Uden for Kommuner);Midlertidig ubevokset;1990;0,0
Christiansø (Uden for Kommuner);Midlertidig ubevokset;2000;0,0
Christiansø (Uden for Kommuner);Løvtræer, areal i alt;1990;0,0
Christiansø (Uden for Kommuner);Løvtræer, areal i alt;2000;0,0
Christiansø (Uden for Kommuner);Bøg;1990;0,0
Christiansø (Uden for Kommuner);Bøg;2000;0,0
Christiansø (Uden for Kommuner);Eg;1990;0,0
Christiansø (Uden for Kommuner);Eg;2000;0,0
Christiansø (Uden for Kommuner);Ask;1990;0,0
Christiansø (Uden for Kommuner);Ask;2000;0,0
Christiansø (Uden for Kommuner);Ær (Ahorn);1990;0,0
Christiansø (Uden for Kommuner);Ær (Ahorn);2000;0,0
Christiansø (Uden for Kommuner);Andre løvtræarter;1990;0,0
Christiansø (Uden for Kommuner);Andre løvtræarter;2000;0,0
Christiansø (Uden for Kommuner);Nåletræer i alt;1990;0,0
Christiansø (Uden for Kommuner);Nåletræer i alt;2000;0,0
Christiansø (Uden for Kommuner);Rødgran;1990;0,0
Christiansø (Uden for Kommuner);Rødgran;2000;0,0
Christiansø (Uden for Kommuner);Sitkagran mv.;1990;0,0
Christiansø (Uden for Kommuner);Sitkagran mv.;2000;0,0
Christiansø (Uden for Kommuner);Nobilis;1990;0,0
Christiansø (Uden for Kommuner);Nobilis;2000;0,0
Christiansø (Uden for Kommuner);Nordmannsgran;1990;0,0
Christiansø (Uden for Kommuner);Nordmannsgran;2000;0,0
Christiansø (Uden for Kommuner);Andre ædelgranarter;1990;0,0
Christiansø (Uden for Kommuner);Andre ædelgranarter;2000;0,0
Christiansø (Uden for Kommuner);Andre nåletræarter;1990;0,0
Christiansø (Uden for Kommuner);Andre nåletræarter;2000;0,0
Fyns Amt;Skovareal i alt;1990;29487,7
Fyns Amt;Skovareal i alt;2000;34375,5
Fyns Amt;Hjælpearealer;1990;1534,7
Fyns Amt;Hjælpearealer;2000;830,3
Fyns Amt;Skovbevokset areal i alt;1990;27953,0
Fyns Amt;Skovbevokset areal i alt;2000;33545,2
Fyns Amt;Midlertidig ubevokset;1990;307,2
Fyns Amt;Midlertidig ubevokset;2000;425,8
Fyns Amt;Løvtræer, areal i alt;1990;16355,8
Fyns Amt;Løvtræer, areal i alt;2000;19583,2
Fyns Amt;Bøg;1990;8418,6
Fyns Amt;Bøg;2000;9335,7
Fyns Amt;Eg;1990;2518,8
Fyns Amt;Eg;2000;3485,8
Fyns Amt;Ask;1990;1400,9
Fyns Amt;Ask;2000;1933,3
Fyns Amt;Ær (Ahorn);1990;1418,8
Fyns Amt;Ær (Ahorn);2000;1781,1
Fyns Amt;Andre løvtræarter;1990;2598,7
Fyns Amt;Andre løvtræarter;2000;3047,3
Fyns Amt;Nåletræer i alt;1990;11290,0
Fyns Amt;Nåletræer i alt;2000;13536,2
Fyns Amt;Rødgran;1990;5465,3
Fyns Amt;Rødgran;2000;4737,7
Fyns Amt;Sitkagran mv.;1990;1354,2
Fyns Amt;Sitkagran mv.;2000;1208,1
Fyns Amt;Nobilis;1990;844,7
Fyns Amt;Nobilis;2000;1222,9
Fyns Amt;Nordmannsgran;1990;1369,2
Fyns Amt;Nordmannsgran;2000;3798,5
Fyns Amt;Andre ædelgranarter;1990;422,7
Fyns Amt;Andre ædelgranarter;2000;623,2
Fyns Amt;Andre nåletræarter;1990;1833,9
Fyns Amt;Andre nåletræarter;2000;1945,8
Assens;Skovareal i alt;1990;506,2
Assens;Skovareal i alt;2000;712,8
Assens;Hjælpearealer;1990;12,5
Assens;Hjælpearealer;2000;14,1
Assens;Skovbevokset areal i alt;1990;493,7
Assens;Skovbevokset areal i alt;2000;698,7
Assens;Midlertidig ubevokset;1990;4,0
Assens;Midlertidig ubevokset;2000;117,7
Assens;Løvtræer, areal i alt;1990;320,8
Assens;Løvtræer, areal i alt;2000;383,5
Assens;Bøg;1990;134,7
Assens;Bøg;2000;146,7
Assens;Eg;1990;39,1
Assens;Eg;2000;45,0
Assens;Ask;1990;18,6
Assens;Ask;2000;37,6
Assens;Ær (Ahorn);1990;18,6
Assens;Ær (Ahorn);2000;38,8
Assens;Andre løvtræarter;1990;109,8
Assens;Andre løvtræarter;2000;115,4
Assens;Nåletræer i alt;1990;168,9
Assens;Nåletræer i alt;2000;197,5
Assens;Rødgran;1990;81,5
Assens;Rødgran;2000;45,9
Assens;Sitkagran mv.;1990;22,6
Assens;Sitkagran mv.;2000;30,0
Assens;Nobilis;1990;12,0
Assens;Nobilis;2000;15,5
Assens;Nordmannsgran;1990;24,1
Assens;Nordmannsgran;2000;66,0
Assens;Andre ædelgranarter;1990;0,8
Assens;Andre ædelgranarter;2000;15,3
Assens;Andre nåletræarter;1990;27,9
Assens;Andre nåletræarter;2000;24,8
Bogense;Skovareal i alt;1990;812,0
